sample_id,price,price_pred_oof,error,abs_error,pct_error,catalog_content,image_link
218412,600.59,19.738354068203066,-580.851645931797,580.851645931797,96.71350604102581,"Item Name: Mega Bulk Candy-Filled Plastic Easter Eggs - 2.5"" (2000 Pcs.) | Pre-Filled with Tootsie Rolls, Smarties, & Frooties - Perfect for Church, School, & Community Easter Egg Hunts
Bullet Point 1: 2000-PIECE MEGA PACK: With 2000 pre-filled eggs, this bulk set is perfect for accommodating large groups. Whether you’re hosting a school, church, or neighborhood event, ensure everyone has a chance to join the fun without running out of goodies.
Bullet Point 2: DURABLE PLASTIC EGGS: Made from high-quality plastic, these eggs are built to withstand outdoor Easter egg hunts. They remain securely closed, keeping candies inside safe and fresh until they’re discovered.
Bullet Point 3: ASSORTED COLORS: The eggs come in an array of vibrant colors, adding a festive touch to your event. Brightly colored eggs enhance the excitement of the hunt while emphasizing the playful spirit of Easter.
Bullet Point 4: PRE-FILLED WITH CROWD FAVORITES: Each egg comes pre-filled with beloved candies like Tootsie Rolls, Smarties, and Frooties Fruit Punch Rolls. These classic treats are sure to delight children and adults alike during Easter celebrations.
Bullet Point 5: PERFECT FOR EASTER EVENTS: These 2.5-inch pre-filled plastic Easter eggs are designed for church, or community egg hunts. With a mix of fun candy fillings, they’re ready to go, saving you time and effort while creating a joyful experience for kids.
Value: 2000.0
Unit: Count
",https://m.media-amazon.com/images/I/81Xm7rANzqL.jpg
256003,546.94,26.23529125665921,-520.7047087433408,520.7047087433408,95.20325972562634,"Item Name: Napa Valley Naturals Organic Extra Virgin Olive Oil, 35 Lb
Bullet Point 1: Third Party Certified Organic
Bullet Point 2: First Cold Pressing
Bullet Point 3: Acidity at Bottling 0.5% or Less
Bullet Point 4: Cold Pressed at Temperatures below 98.5 degrees
Bullet Point 5: Kosher
Value: 35.0
Unit: lb
",https://m.media-amazon.com/images/I/21UmY1Qf52L.jpg
164741,526.575,8.854682518189607,-517.7203174818104,517.7203174818104,98.31843849058735,"Item Name: Taylors of Harrogate Afternoon Darjeeling, 20 Count (Pack of 6)
Bullet Point 1: Subtle, muscatel, wine-like flavor makes this a soothing afternoon blend.
Bullet Point 2: Ingredients: Made with 100% natural Himalayan Darjeeling tea leaves.
Bullet Point 3: For the perfect cup use one tea bag. Add freshly boiled water and infuse for 2-3 minutes. Serve pure or with milk.
Bullet Point 4: Pack of six 20 individually wrapped and tagged tea bags (120 tea bags total).
Bullet Point 5: Taylors of Harrogate is Carbon Neutral Certified, a member of the Ethical Tea Partnership, and Rainforest Alliance Certified.
Value: 120.0
Unit: count
",https://m.media-amazon.com/images/I/61Q5UbBPLAL.jpg
247403,570.0,69.2460183618166,-500.7539816381834,500.7539816381834,87.8515757259971,"Item Name: TSAR CAVIAR Imperial Osetra Caviar 4 oz (113G) - OVERNIGHT DELIVERY - Black Caviar Sturgeon - Light-Salted Osetra Caviar Eggs - Gourmet Food Gifts - Malossol Fish Roe
Bullet Point 1: ✅ Imperial Osetra Caviar is made with premium quality golden pearls that have a smooth buttery taste and fresh crisp aroma of the Sea.
Bullet Point 2: ✅ Experience the luxurious taste of Imperial Caviar, once reserved for kings.
Bullet Point 3: ✅ The freshness and deliciousness of Imperial Osetra Caviar will leave you craving for more.
Bullet Point 4: ✅ The Imperial Osetra Caviar is fully matured and is produced in a sustainable manner.
Bullet Point 5: ✅ Perfect for any fine dining experience, this caviar pairs well with different types of crackers, bread, and wine.
Product Description: Savor the taste of royalty with the Imperial Osetra Caviar. This premium quality caviar is made of golden pearls that boast a smooth buttery taste and a fresh crisp aroma of the Sea. Once reserved for kings, you can now enjoy the luxurious taste and freshness of this caviar, fully matured and produced in a sustainable manner. Whether you are hosting a lavish dinner party or just looking for a special way to indulge, Imperial Osetra Caviar is the perfect choice. It can be paired with different types of crackers, bread and wine to create a truly indulgent culinary experience.
Value: 4.0
Unit: Ounce
",https://m.media-amazon.com/images/I/6149nLA0IKL.jpg
55763,536.41,35.80865600253046,-500.6013439974695,500.6013439974695,93.32438694235185,"Item Name: 5 Hour Energy Extra Strength Watermelon Shots, 1.93 Fluid Ounce - 216 per case
Bullet Point: Extra Strength Watermelon Shots
Value: 416.88
Unit: Fl Oz
",https://m.media-amazon.com/images/I/51E8V7o0Y9L.jpg
188072,496.28,14.164632424366728,-482.11536757563323,482.11536757563323,97.14583855396818,"Item Name: Jenny Silks White Real Touch Phalaenopsis Silk Orchid Arrangement in a Natural Teak Bowl
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/61uTevEtdQS.jpg
152113,526.32,57.28227548645528,-469.0377245135448,469.0377245135448,89.1164547259357,"Item Name: China Beauty Rings Tea (Loose) (8 oz, ZIN: 510605)
Bullet Point 1: China Beauty Rings Tea (Loose) (8 oz, ZIN: 510605)
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 8 oz
Bullet Point 5: Loose Leaf Herbal Tea - Packed in a convenient upright pouch!
Product Description: China Beauty Rings Tea (Loose) (8 oz, ZIN: 510605)<BR><BR>Packaged in the United States in a GMP certified facility (Good Manufacturing Practice).<BR><BR>No fillers.<BR><BR>Manufacturer: TerraVita<BR><BR>Size: 8 oz<BR><BR>Loose Leaf Herbal Tea - Packed in a convenient upright pouch!<BR><BR>Ingredients: Green Tea
Value: 8.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71avwZEa9iL.jpg
80628,487.015,42.83427932255208,-444.1807206774479,444.1807206774479,91.20473099954783,"Item Name: Frontier Vanilla Extract ORGANIC 1 Gallon Jug (a)
Product Description: Frontier Vanilla Extract ORGANIC 1 gallon Jug
Value: 128.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/11xDm5NLcyL.jpg
291427,444.85,10.394482150415412,-434.4555178495846,434.4555178495846,97.66337368766655,"Item Name: Sour Patch Kids, 2-Ounce Bags (Pack of 48)
Bullet Point 1: Pack of forty eight, 2-ounce bag (total of 96 ounce)
Bullet Point 2: Soft and chewy candy
Bullet Point 3: Sour then sweet
Bullet Point 4: Product of USA
Value: 96.0
Unit: oz
",https://m.media-amazon.com/images/I/61GKFf-ebZL.jpg
163440,459.95,29.74269971941416,-430.20730028058586,430.20730028058586,93.53349283195692,"Item Name: Stakich RAW HONEY 60-LB, Pure, Unprocessed, Unheated, KOSHER
Bullet Point 1: ✔ STRAIGHT FROM THE BEEHIVE - 100% Raw, Unheated, Unfiltered, and Unprocessed - Simply The Best
Bullet Point 2: ✔ CERTIFIED KOSHER - Pure Domestic US Grade A Raw Honey
Bullet Point 3: ✔ ABSOLUTELY NO PRESERVATIVES OR ADDITIVES - Maintaining Natural Enzymes, Pollens, Amino Acids, Propolis, Vitamins, Minerals, Texture, Flavor, and Color
Bullet Point 4: ✔ EXCELLENT SOURCE OF NATURAL ENERGY - Nutritious and Sustaining
Product Description: <p><strong>Stakich Raw Honey is as pure and raw as it gets, extracted straight from the beehive.</strong> With its buttery undertones and a mellow, clean-finishing sweetness, it's sure to not disappoint even the pickiest honey-eater. We make every effort to ensure that all of its naturally occurring enzymes, amino acids, vitamins and minerals are fully preserved. Raw Honey is a remarkably long-lived food and will not spoil. </p><p><strong> Stakich Raw Honey is 100% all natural, unheated, unprocessed and unfiltered.</strong> Our Raw Honey has a distinctively rich taste and is highly prized for its flavor. The beehives are kept in unsprayed and pesticide-free fields, allowing honey bees to collect only the finest nectar from wildflowers. Store honey at room temperature. Do not microwave or refrigerate. If honey crystalizes, place jar in warm water to liquefy. Kosher certified. Naturally cholesterol, sodium, gluten and fat free.</p><p><strong>About Stakich, Inc.</strong><br/> Stakich Incorporated was started over 90 years ago with one goal: to help you live a healthy lifestyle with all natural, top quality products at a price you can afford. That mission has led us to strive for perfection with the products we sell and the excellent customer service we provide. Family owned and operated from the start, at Stakich Inc. we continuously look for ways to make you healthier by providing only the finest ingredients in all of the products we offer!<br/><br/> <strong>Check out our additional Amazon listings for a variety of Enriched Raw Honey products, Bee Pollen, Propolis, Royal Jelly, Beeswax, Chlorella, Spirulina, and over 100 Herbal Extracts.</strong> </p>
Value: 960.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61h1rNQbcmL.jpg
223422,449.0,24.58829964367345,-424.41170035632655,424.41170035632655,94.52376399918187,"Item Name: Kaya Kopi Premium Kopi Luwak From Indonesia Wild Palm Civets Arabica Coffee Beans (1 Kilogram) (Dark Roast)
Bullet Point 1: Wild Sourced Kopi Luwak: Carefully harvested from wild civets, ensuring the highest quality and authenticity in every batch.
Bullet Point 2: Organic and Sustainable Practices: Our beans are 100% organic, and we follow responsible sourcing and sustainability practices to protect the environment and support local communities.
Bullet Point 3: Flavor Profile: Experience smooth, aromatic coffee with subtle notes of citrus, jasmine, and chocolate. Each harvest brings a unique flavor profile for a one-of-a-kind coffee experience.
Bullet Point 4: Slow Roasting for Quality: Our beans are roasted at the optimal temperature to bring out the perfect balance of flavors without any bitterness.
Bullet Point 5: Commitment to Fair Trade: We believe in ethical sourcing, ensuring fair compensation for farmers and reinvesting in the local community to foster growth and well-being.
Product Description: <p><strong>About Kopi Luwak:</strong>&nbsp;To produce Kopi Luwak, coffee berries are eaten by wild Luwak cat. In the stomach of these animals, the berries encounter proteolytic enzymes, which react with the coffee bean to remove acidity and change the flavor profile. After the Luwak excretes the beans, the farmers from Kaya Kopi collect them. Then, the outer layer of each bean is removed, and the beans are carefully clean, sun-dried and roasted. By the time you receive your Luwak coffee, it is 100% clean and safe to consume. Noticeably not bitter, Kaya Kopi Luwak is intensely aromatic with a complex flavor profile that is smooth, earthy and sweet with a hint of chocolate. It is a taste no coffee fan should miss. There is no need for sugar or other ingredients to cover the natural bitterness of coffee.</p> <ul> <li>Kaya Kopi Luwak starts its life at 4,000 feet (1,200 M) above sea level in the heart of the Pangalengan Highlands of West Java, Indonesia</li> <li>Kopi Luwak coffee is the ideal drink for visits from special guests, to relax, or just to enjoy the perfect taste of the best coffee available. Please note: 100% of the coffee from Kaya Kopi comes from free-range wild Luwaks living a healthy life.</li> <li>We don't think any animal should be harmed because of us! Further, Kopi Luwak from wild civets tastes much better than from caged animals. This is because the free-living Luwaks eat only the ripest berries and also have a proper diet which maintains the right enzymes in their stomach to improve the coffee taste.</li> </ul>
Value: 35.274
Unit: Ounce
",https://m.media-amazon.com/images/I/7161qkLny3L.jpg
226810,439.98,23.0997086319955,-416.8802913680045,416.8802913680045,94.74982757579993,"Item Name: 300 Pieces Bulk Red Foil, individually Wrapped Milk Chocolate Roses - 14 Inch Long Stem, Red foil wrapped Candy flowers gifts for Mother's day, Valentine's day, Graduation
Bullet Point 1: IRRESISTIBLE INDULGENCE: Delight in the rich taste of premium chocolate making each bite a luxurious experience, ideal for gifting on special occasions like valentines day chocolate
Bullet Point 2: CHARMING CHOCOLATE ROSES: Capture hearts with our intricately crafted chocolate roses individually wrapped, a symbol of affection and a sweet gesture for your loved ones
Bullet Point 3: MULTIPLE OCCASIONS: Versatile and elegant, these rose candy delights are perfect for various celebrations, from romantic evenings to graduation parties and prom nights
Bullet Point 4: EFFORTLESS ELEGANCE: Impress without the stress with these chocolate roses bulk - a hassle-free yet sophisticated choice for memorable events like Mother's Day and Graduation
Bullet Point 5: SWEET VARIETY: Experience the joy of gifting with a variety of 300 pieces, a perfect balance of quality and quantity, creating lasting memories with our valentines day chocolate bulk set
Product Description: Indulge in the epitome of sweetness with our exclusive collection of valentine's chocolates. Our Bulk Red Foil-Wrapped Chocolate Roses, comprising 300 pieces, redefine the art of gifting on special occasions like valentine's day, mother's day, graduation, and prom. Each piece is a manifestation of love and affection, meticulously crafted and individually wrapped for freshness. The irresistible flavor burst from premium chocolate makes every bite a celebration, perfect for chocolate valentine. Whether you're planning a romantic evening, graduation bash, or prom night, these versatile delights add a touch of sweetness to every celebration. Effortless elegance meets thoughtful gestures with our bulk chocolate roses, offering a stress-free choice for creating lasting memories on valentine day. The memorable variety of 300 pieces ensures a perfect balance of quality and quantity, making them an ideal choice for valentines chocolates. This collection is not just about chocolates; it's a tasteful addition to your cherished moments, conveying love with every piece. Make your celebrations truly memorable with our sophisticated Chocolate Roses Bulk, a delightful symphony of quality and indulgence, perfect for rose chocolate
Value: 300.0
Unit: Count
",https://m.media-amazon.com/images/I/91EHwKZaX4L.jpg
